"","year","country","export_weight","import_weight","export_amount","import_amount","trade_balance","HS_code","description"
"4066",2014,"Spain",1.1,2986,26,8525,-8500,"79","ZINC AND ARTICLES THEREOF"
"4067",2014,"Estonia",0.1,0,3,0,3,"79","ZINC AND ARTICLES THEREOF"
"4068",2014,"Denmark",0,3.1,0,73,-73,"79","ZINC AND ARTICLES THEREOF"
"4069",2014,"Germany",16,2003.4,77,7750,-7673,"79","ZINC AND ARTICLES THEREOF"
"4070",2014,"Czech Republic",2.4,0,143,0,143,"79","ZINC AND ARTICLES THEREOF"
"4071",2014,"Poland",49.6,515.8,81,1784,-1703,"79","ZINC AND ARTICLES THEREOF"
"4072",2014,"Slovakia",14.1,0,734,0,734,"80","TIN AND ARTICLES THEREOF"
"4073",2014,"Romania",0,0,0,0,0,"80","TIN AND ARTICLES THEREOF"
"4074",2014,"Portugal",0,0,0,0,0,"80","TIN AND ARTICLES THEREOF"
"4075",2014,"Netherland",0,0.1,40,44,-4,"80","TIN AND ARTICLES THEREOF"
"4076",2014,"Malta",1.2,0,91,0,91,"80","TIN AND ARTICLES THEREOF"
"4077",2014,"Luxembourg",0,0,0,0,0,"80","TIN AND ARTICLES THEREOF"
"4078",2014,"Belgium",18.5,72,359,1680,-1320,"80","TIN AND ARTICLES THEREOF"
"4079",2014,"Hungary",0.1,0,3,0,3,"80","TIN AND ARTICLES THEREOF"
"4080",2014,"UK",0,32.2,0,852,-852,"80","TIN AND ARTICLES THEREOF"
"4081",2014,"France",0,17.4,0,585,-585,"80","TIN AND ARTICLES THEREOF"
"4082",2014,"Finland",2.5,0,66,0,66,"80","TIN AND ARTICLES THEREOF"
"4083",2014,"Denmark",0,0,0,0,0,"80","TIN AND ARTICLES THEREOF"
"4084",2014,"Germany",0.4,199,80,5324,-5244,"80","TIN AND ARTICLES THEREOF"
"4085",2014,"Italy",16.2,4.4,299,147,152,"80","TIN AND ARTICLES THEREOF"
"4086",2014,"Portugal",0,0,2,0,2,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4087",2014,"Romania",3,0,158,0,158,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4088",2014,"Netherland",202.4,1,2235,247,1989,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4089",2014,"Luxembourg",0,0.9,0,90,-90,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4090",2014,"Italy",26.7,325,927,15726,-14799,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4091",2014,"Ireland",0,0.3,0,13,-13,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4092",2014,"Hungary",0.1,0.1,14,25,-11,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4093",2014,"UK",410.4,628.8,11870,16437,-4567,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4094",2014,"France",41.4,100,970,8836,-7865,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4095",2014,"Finland",0.1,23.3,6,995,-988,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4096",2014,"Spain",96.7,0,1711,1,1710,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4097",2014,"Denmark",7.6,0,147,10,137,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4098",2014,"Germany",273.2,292.7,9277,28249,-18971,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4099",2014,"Czech Republic",0.3,0.2,110,58,52,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4100",2014,"Belgium",678.6,151,9515,6698,2817,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4101",2014,"Austria",2.1,245.7,155,32902,-32747,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4102",2014,"Slovakia",0.9,0,17,0,17,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4103",2014,"Slovenia",0,19.1,0,11,-10,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4104",2014,"Sweden",16.3,10.3,430,549,-119,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4105",2014,"Poland",0.2,0,48,0,48,"81","OTHER BASE METALS; CERMETS; ARTICLES THEREOF"
"4106",2014,"Slovenia",69.2,12.6,1899,620,1279,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4107",2014,"Slovakia",1110.1,80.5,14204,614,13590,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4108",2014,"Romania",149.4,3.1,1779,29,1750,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4109",2014,"Portugal",83.2,25.1,2252,1739,512,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4110",2014,"Poland",1272.9,352.7,27455,11671,15784,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4111",2014,"Netherland",893.6,93.8,21736,5194,16542,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4112",2014,"Malta",0.1,0,5,1,5,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4113",2014,"Latvia",34.2,0,602,0,602,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4114",2014,"Luxembourg",18.8,11.6,1784,2459,-675,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4115",2014,"Lithuania",26.6,0.1,692,3,689,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4116",2014,"Italy",815.6,175.3,23597,7138,16458,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4117",2014,"Ireland",1487.4,2.7,9009,2557,6452,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4118",2014,"Hungary",256,17.3,5926,480,5446,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4119",2014,"Croatia",6.7,0,113,5,107,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4120",2014,"Greece",16.1,8.4,365,88,277,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4121",2014,"UK",1071.4,209.9,19940,8338,11602,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4122",2014,"France",1697,89.9,40456,4966,35490,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4123",2014,"Finland",300.4,114.5,5608,3898,1710,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4124",2014,"Spain",3233,157.5,32932,2881,30051,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4125",2014,"Estonia",11.1,1.7,384,15,369,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4126",2014,"Denmark",60.8,28.6,3550,1111,2439,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4127",2014,"Germany",4761.2,1903.5,129376,127773,1603,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4128",2014,"Czech Republic",2582.4,20.7,30141,1027,29114,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4129",2014,"Cyprus",3.9,0,56,0,56,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4130",2014,"Bulgaria",16.4,0.5,348,93,255,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4131",2014,"Belgium",556.7,6.1,36274,693,35581,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4132",2014,"Austria",231.7,86.9,3633,3554,79,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4133",2014,"Sweden",157.5,845.3,4125,39894,-35769,"82","TOOLS, IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL"
"4134",2014,"Cyprus",18.5,0,39,0,39,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4135",2014,"Austria",191.5,620.3,906,4764,-3857,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4136",2014,"Slovenia",431.4,30.7,3508,100,3408,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4137",2014,"Sweden",782.7,88.6,5399,1876,3523,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4138",2014,"Romania",220.6,18.4,1708,190,1518,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4139",2014,"Portugal",64,34.1,702,472,230,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4140",2014,"Poland",1483.5,36.3,11958,1106,10852,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4141",2014,"Netherland",1250.7,219.4,5735,2220,3515,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4142",2014,"Malta",0.1,0.1,2,54,-52,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4143",2014,"Latvia",7.1,0,36,1,35,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4144",2014,"Luxembourg",31.4,0.2,255,9,247,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4145",2014,"Lithuania",141.8,0.3,551,2,549,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4146",2014,"Italy",574.2,670.4,6551,9491,-2940,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4147",2014,"Ireland",18.4,2.2,148,125,24,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4148",2014,"Hungary",77.5,568.8,641,6994,-6354,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4149",2014,"Croatia",55.7,0.1,195,3,193,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4150",2014,"Greece",63.7,0,317,1,316,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4151",2014,"UK",2104,338.9,12110,12002,108,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4152",2014,"France",1379.5,473.8,10561,15319,-4759,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4153",2014,"Finland",267.9,43.2,954,2589,-1635,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4154",2014,"Spain",700,117.9,4227,2547,1680,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4155",2014,"Estonia",112.5,0.2,227,2,225,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4156",2014,"Denmark",36.4,29.8,519,836,-317,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4157",2014,"Germany",2598.2,3682.8,21275,49835,-28561,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4158",2014,"Czech Republic",7510.7,326.7,33991,6780,27211,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4159",2014,"Bulgaria",79.7,1.9,226,23,203,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4160",2014,"Belgium",327.9,119.3,2256,488,1768,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4161",2014,"Slovakia",2560.5,9.7,14059,424,13636,"83","MISCELLANEOUS ARTICLES OF BASE METAL"
"4162",2014,"Bulgaria",613.5,907.4,13564,6712,6852,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4163",2014,"Belgium",109780.6,6806.4,686729,179502,507227,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4164",2014,"Austria",6591.6,11369.7,112376,271512,-159137,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4165",2014,"Slovakia",60465.6,3653.9,958305,87960,870345,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4166",2014,"Slovenia",1855.8,528.4,28956,12276,16680,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4167",2014,"Sweden",12886.4,16601.9,106358,455154,-348797,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4168",2014,"Romania",11127.4,15867.6,95108,268410,-173302,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4169",2014,"Portugal",5822.8,143.4,45248,4129,41120,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4170",2014,"Poland",56975.6,14730.7,452907,367292,85615,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4171",2014,"Netherland",55367.4,16343.7,636804,2464115,-1827311,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4172",2014,"Malta",136.2,13.2,6998,464,6534,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4173",2014,"Latvia",1955.2,179.4,24668,1170,23499,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4174",2014,"Luxembourg",56.9,79.1,2312,7606,-5294,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4175",2014,"Lithuania",1351.9,98.6,13425,4063,9361,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4176",2014,"Italy",35421.5,57846.3,330537,1694188,-1363651,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4177",2014,"Ireland",945.6,1749.8,72734,193244,-120510,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4178",2014,"Hungary",12621.9,3710.1,193465,132119,61346,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4179",2014,"Croatia",423.7,9.4,6719,1827,4892,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4180",2014,"Greece",3555.8,252.7,33754,4427,29327,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4181",2014,"UK",77510.2,20829,1128381,1005603,122778,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4182",2014,"France",26962.2,22970.7,255663,1071410,-815746,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4183",2014,"Finland",3358.5,18659.8,49717,538678,-488962,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4184",2014,"Spain",15104.2,10081.2,161984,178041,-16057,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4185",2014,"Estonia",1572.3,1557.5,26596,46462,-19866,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4186",2014,"Denmark",7532,6948.9,64095,283332,-219237,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4187",2014,"Germany",74537.9,135012.3,1135323,4619109,-3483786,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4188",2014,"Czech Republic",22354,6682,412006,139744,272262,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4189",2014,"Cyprus",146.8,57.6,2033,1831,202,"84","NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF"
"4190",2014,"Denmark",1575.9,2013.9,32167,80009,-47841,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4191",2014,"Portugal",2141.3,376.7,52113,25044,27069,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4192",2014,"Netherland",20523.9,2191.8,731957,316633,415324,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4193",2014,"Malta",467.8,907.6,39981,47013,-7032,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4194",2014,"Latvia",268.1,4.4,32372,620,31752,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4195",2014,"Luxembourg",11.1,65.6,2468,1202,1266,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4196",2014,"Lithuania",275.3,6.3,8609,447,8162,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4197",2014,"Italy",8885.9,11105.6,359711,371631,-11920,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4198",2014,"Ireland",2521.6,203.1,17328,58548,-41220,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4199",2014,"Hungary",8503.1,2900.4,247128,103188,143940,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4200",2014,"Croatia",189.8,90.8,2262,6555,-4293,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4201",2014,"Greece",6207.3,217.1,31176,1689,29488,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4202",2014,"UK",36672.4,5799.1,774191,408155,366035,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4203",2014,"France",16839.8,12704.9,617011,598208,18804,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4204",2014,"Finland",2034.1,5792,56937,197255,-140318,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4205",2014,"Spain",6991.3,7298.5,305200,93364,211836,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4206",2014,"Estonia",532,611,16131,21908,-5778,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4207",2014,"Germany",41245.1,28187.3,1782571,2752757,-970186,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4208",2014,"Czech Republic",7126.2,3335.4,149199,131932,17267,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4209",2014,"Cyprus",1914.7,391.5,6239,583,5656,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4210",2014,"Bulgaria",368.4,53.9,12658,4282,8376,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4211",2014,"Belgium",6368.2,1059.1,52584,76439,-23855,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4212",2014,"Austria",6792.2,2572.3,361829,246261,115567,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4213",2014,"Slovakia",23844.3,314.8,681426,19351,662075,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4214",2014,"Slovenia",17609.6,985.4,445827,33676,412151,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4215",2014,"Sweden",11793.2,2264.8,292447,388398,-95951,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4216",2014,"Romania",4526.3,495.4,105365,115290,-9925,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4217",2014,"Poland",30732.9,2045.5,1096104,75153,1020951,"85","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
"4218",2014,"Sweden",0,156.3,0,7869,-7869,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4219",2014,"Austria",0.9,108.8,98,5995,-5897,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4220",2014,"Netherland",211.8,421.2,6111,6812,-701,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
"4221",2014,"Italy",0.3,495,21,7836,-7816,"86","RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL (INCLUDING ELECTRO-MECHANICAL) TRAFFIC SIGNALLING EQUIPMENT OF ALL KINDS"
